,y
5628,118.6640625
5629,-68.5078125
5630,78.9765625
5631,151.8125
5632,104.5390625
5633,174.984375
5634,103.78125
5635,351.203125
5636,120.703125
5637,124.90625
5638,339.3671875
5639,205.3046875
5640,119.3984375
5641,80.9921875
5642,105.6796875
5643,106.28125
5644,160.046875
5645,53.859375
5646,116.2578125
5647,200.2890625
5648,119.2578125
5649,354.8046875
5650,91.0625
5651,115.078125
5652,149.8828125
5653,145.7421875
5654,96.8125
5655,187.9921875
5656,196.5546875
5657,108.4375
5658,111.5078125
5659,108.515625
5660,107.6015625
5661,-63.6953125
5662,224.25
5663,80.9921875
5664,111.78125
5665,113.421875
5666,229.4765625
5667,76.6328125
5668,133.6640625
5669,109.0390625
5670,195.7265625
5671,97.3203125
5672,192.6796875
5673,155.8984375
5674,198.21875
5675,217.640625
5676,301.59375
5677,124.9765625
5678,119.8125
5679,80.71875
5680,233.84375
5681,201.4921875
5682,66.484375
5683,166.6015625
5684,116.28125
5685,99.171875
5686,67.9296875
5687,157.3828125
5688,95.6015625
5689,112.625
5690,95.328125
5691,110.2109375
5692,150.1796875
5693,103.0703125
5694,99.15625
5695,167.0703125
5696,394.515625
5697,274.734375
5698,117.796875
5699,126.484375
5700,268.171875
5701,78.546875
5702,117.6171875
5703,150.3515625
5704,112.9296875
5705,201.015625
5706,192.2109375
5707,60.421875
5708,156.703125
5709,-1.7578125
5710,249.984375
5711,88.2265625
5712,107.9453125
5713,89.0
5714,277.4140625
5715,171.28125
5716,103.5625
5717,193.1640625
5718,155.8671875
5719,82.765625
5720,103.734375
5721,308.046875
5722,220.3125
5723,78.6796875
5724,365.5546875
5725,117.234375
5726,357.7265625
5727,70.6953125
5728,229.1875
5729,318.4140625
5730,352.203125
5731,105.1015625
5732,233.5546875
5733,82.765625
5734,180.1015625
5735,170.7578125
5736,83.5234375
5737,73.7109375
5738,114.1484375
5739,123.46875
5740,174.6953125
5741,298.1953125
5742,88.1796875
5743,153.6640625
5744,155.4453125
5745,230.921875
5746,111.8671875
5747,102.1328125
5748,186.0546875
5749,156.6328125
5750,63.3046875
5751,91.0390625
5752,146.546875
5753,103.859375
5754,190.0625
5755,125.0390625
5756,112.2265625
5757,150.1640625
5758,103.75
5759,60.3515625
5760,159.734375
5761,372.9453125
5762,270.1640625
5763,224.9609375
5764,103.4921875
5765,200.2734375
5766,-6.2109375
5767,269.1640625
5768,96.59375
5769,190.375
5770,-18.6171875
5771,118.9453125
5772,64.796875
5773,197.875
5774,438.5078125
5775,236.859375
5776,58.2578125
5777,76.484375
5778,199.71875
5779,120.4453125
5780,139.8671875
5781,46.46875
5782,205.0625
5783,392.765625
5784,119.640625
5785,145.9296875
5786,70.8828125
5787,116.5390625
5788,92.171875
5789,533.03125
5790,110.78125
5791,316.8828125
5792,208.3359375
5793,145.125
5794,168.8828125
5795,119.5078125
5796,110.0625
5797,122.5703125
5798,120.65625
5799,55.828125
5800,249.8046875
5801,113.578125
5802,341.4375
5803,314.0546875
5804,188.3984375
5805,83.9609375
5806,57.640625
5807,158.234375
5808,260.8203125
5809,121.7109375
5810,171.8046875
5811,111.2265625
5812,280.1796875
5813,274.6328125
5814,69.09375
5815,74.6328125
5816,106.609375
5817,84.71875
5818,202.328125
5819,213.328125
5820,98.8046875
5821,196.2421875
5822,85.2265625
5823,122.8984375
5824,118.8359375
5825,147.6953125
5826,291.5703125
5827,220.9296875
5828,608.0078125
5829,38.765625
5830,12.0
5831,85.5546875
5832,120.828125
5833,98.6640625
5834,192.15625
5835,45.375
5836,246.3359375
5837,157.21875
5838,306.1171875
5839,238.828125
5840,96.046875
5841,119.8671875
5842,387.4375
5843,49.3046875
5844,159.0390625
5845,107.9921875
5846,57.265625
5847,174.125
5848,131.1796875
5849,101.40625
5850,103.09375
5851,239.109375
5852,209.4921875
5853,195.5859375
5854,117.96875
5855,54.84375
5856,180.6953125
5857,238.6640625
5858,69.4921875
5859,60.9765625
5860,483.8046875
5861,103.890625
5862,115.8046875
5863,188.5390625
5864,135.34375
5865,282.6484375
5866,204.2734375
5867,150.9375
5868,56.5
5869,139.0078125
5870,101.1875
5871,102.6171875
5872,171.8671875
5873,72.3046875
5874,116.296875
5875,204.0078125
5876,118.90625
5877,212.515625
5878,148.4296875
5879,116.921875
5880,229.3359375
5881,108.8359375
5882,101.8125
5883,107.625
5884,449.390625
5885,212.03125
5886,94.8046875
5887,242.53125
5888,120.7578125
5889,61.09375
5890,152.828125
5891,239.6484375
5892,78.2578125
5893,70.609375
5894,279.296875
5895,121.453125
5896,247.3046875
5897,116.4375
5898,63.3984375
5899,49.2578125
5900,427.5546875
5901,385.5546875
5902,121.7734375
5903,415.4765625
5904,149.1953125
5905,122.078125
5906,280.6015625
5907,113.171875
5908,208.234375
5909,110.5625
5910,357.109375
5911,107.078125
5912,114.734375
5913,135.21875
5914,444.203125
5915,62.4296875
5916,159.7578125
5917,181.0
5918,91.1328125
5919,146.5859375
5920,95.828125
5921,110.46875
5922,149.0546875
5923,-40.9765625
5924,85.3828125
5925,117.28125
5926,67.1171875
5927,182.3125
5928,73.1484375
5929,120.1640625
5930,193.53125
5931,176.6015625
5932,203.59375
5933,125.1953125
5934,122.8203125
5935,116.5
5936,163.9140625
5937,189.71875
5938,156.765625
5939,329.8984375
5940,688.875
5941,348.9453125
5942,119.1171875
5943,117.3046875
5944,111.0234375
5945,379.5859375
5946,269.6484375
5947,141.59375
5948,723.3203125
5949,193.4453125
5950,181.4296875
5951,147.78125
5952,352.6796875
5953,136.3046875
5954,102.375
5955,83.8203125
5956,145.046875
5957,106.78125
5958,119.15625
5959,251.390625
5960,103.8671875
5961,161.234375
5962,221.46875
5963,280.8828125
5964,134.2734375
5965,98.875
5966,182.921875
5967,48.71875
5968,100.984375
5969,354.359375
5970,254.828125
5971,77.4140625
5972,70.9453125
5973,126.59375
5974,179.4296875
5975,177.078125
5976,94.9921875
5977,96.8984375
5978,183.1796875
5979,182.015625
5980,59.9140625
5981,374.40625
5982,183.203125
5983,227.4921875
5984,93.1328125
5985,192.8203125
5986,186.7734375
5987,117.4140625
5988,169.3515625
5989,127.5
5990,250.890625
5991,52.734375
5992,237.921875
5993,202.1640625
5994,103.40625
5995,197.28125
5996,159.8671875
5997,107.5546875
5998,225.5390625
5999,86.1484375
6000,265.4921875
6001,107.5546875
6002,114.15625
6003,266.359375
6004,163.421875
6005,61.96875
6006,246.7421875
6007,116.1171875
6008,277.609375
6009,183.3359375
6010,52.34375
6011,94.328125
6012,98.796875
6013,56.2890625
6014,117.0234375
6015,130.3125
6016,135.96875
6017,125.0
6018,147.96875
6019,237.390625
6020,85.484375
6021,79.4765625
6022,208.9609375
6023,79.734375
6024,117.546875
6025,128.2109375
6026,56.4921875
6027,155.3046875
6028,99.6796875
6029,84.8671875
6030,96.375
6031,78.5078125
6032,73.5546875
6033,97.5625
6034,270.7265625
6035,116.5
6036,123.7734375
6037,207.3203125
6038,77.484375
6039,134.6484375
6040,106.03125
6041,156.5234375
6042,292.9140625
6043,126.59375
6044,100.5703125
6045,78.6953125
6046,157.4296875
6047,103.453125
6048,177.46875
6049,137.2265625
6050,160.4296875
6051,182.3671875
6052,70.484375
6053,62.5390625
6054,163.9375
6055,150.6796875
6056,257.5234375
6057,107.234375
6058,152.6875
6059,284.78125
6060,147.296875
6061,288.6875
6062,82.921875
6063,114.8671875
6064,159.1640625
6065,312.28125
6066,103.8046875
6067,159.9453125
6068,169.4375
6069,161.453125
6070,124.4609375
6071,103.328125
6072,147.671875
6073,124.984375
6074,356.046875
6075,158.3984375
6076,204.65625
6077,38.5546875
6078,120.0234375
6079,186.078125
6080,34.0703125
6081,108.515625
6082,128.25
6083,94.6171875
6084,203.0
6085,122.2578125
6086,124.3203125
6087,113.34375
6088,96.2109375
6089,314.3515625
6090,5.9375
6091,40.765625
6092,117.0234375
6093,120.828125
6094,360.046875
6095,71.84375
6096,662.125
6097,67.484375
6098,153.375
6099,126.5234375
6100,251.46875
6101,353.5
6102,146.5234375
6103,188.09375
6104,73.34375
6105,276.0703125
6106,108.8828125
6107,88.65625
6108,87.2578125
6109,289.171875
6110,225.9921875
6111,150.4375
6112,106.3125
6113,119.2578125
6114,89.5234375
6115,85.96875
6116,182.2265625
6117,159.5234375
6118,189.8046875
6119,79.5
6120,75.6796875
6121,134.078125
6122,160.2890625
6123,239.4296875
6124,120.0078125
6125,289.625
6126,21.6484375
6127,232.2578125
6128,245.390625
6129,136.28125
6130,681.9921875
6131,203.0
6132,86.3125
6133,197.625
6134,229.1640625
6135,163.5078125
6136,200.0546875
6137,100.078125
6138,93.2109375
6139,76.296875
6140,610.2109375
6141,121.734375
6142,147.3828125
6143,302.578125
6144,103.140625
6145,200.828125
6146,107.5
6147,230.0859375
6148,85.4921875
6149,197.921875
6150,20.4921875
6151,163.1171875
6152,61.59375
6153,257.953125
6154,342.0625
6155,73.7265625
6156,73.3671875
6157,109.8671875
6158,80.359375
6159,67.234375
6160,147.875
6161,164.796875
6162,224.15625
6163,24.6640625
6164,63.609375
6165,162.3125
6166,127.3203125
6167,239.53125
6168,113.921875
6169,88.6953125
6170,169.7734375
6171,88.3828125
6172,117.8203125
6173,94.3125
6174,113.65625
6175,195.046875
6176,355.71875
6177,176.390625
6178,66.3515625
6179,185.328125
6180,5.2890625
6181,322.125
6182,119.359375
6183,107.1484375
6184,62.8359375
6185,96.9609375
6186,103.8359375
6187,235.0625
6188,87.03125
6189,94.8828125
6190,486.6484375
6191,202.6796875
6192,77.7734375
6193,155.9140625
6194,83.953125
6195,101.96875
6196,109.796875
6197,119.6796875
6198,49.3359375
6199,159.7421875
6200,225.8125
6201,184.2109375
6202,121.328125
6203,232.421875
6204,160.671875
6205,173.6640625
6206,117.4296875
6207,110.703125
6208,61.3828125
6209,138.7265625
6210,128.7890625
6211,139.1875
6212,76.6875
6213,278.5390625
6214,145.09375
6215,-28.6953125
6216,320.4765625
6217,104.015625
6218,110.0859375
6219,188.390625
6220,119.328125
6221,110.0625
6222,162.2578125
6223,286.640625
6224,150.2109375
6225,70.7109375
6226,156.6875
6227,135.9375
6228,187.5859375
6229,124.984375
6230,104.5703125
6231,141.2265625
6232,96.359375
6233,162.171875
6234,73.65625
6235,122.15625
6236,120.859375
6237,14.1484375
6238,117.5625
6239,150.78125
6240,106.03125
6241,242.4765625
6242,127.0
6243,200.2109375
6244,8.953125
6245,399.6875
6246,102.1640625
6247,127.109375
6248,119.8984375
6249,110.75
6250,261.2109375
6251,130.3359375
6252,200.6640625
6253,112.6875
6254,101.875
6255,117.40625
6256,246.0
6257,285.1171875
6258,231.265625
6259,116.234375
6260,75.9609375
6261,160.8125
6262,287.75
6263,211.859375
6264,119.7421875
6265,59.9453125
6266,134.96875
6267,128.5703125
6268,71.25
6269,273.6640625
6270,196.53125
6271,122.15625
6272,86.1171875
6273,217.3671875
6274,63.5703125
6275,117.796875
6276,116.4375
6277,72.28125
6278,323.0234375
6279,279.5859375
6280,353.3515625
6281,359.8359375
6282,184.6796875
6283,115.140625
6284,447.2734375
6285,115.03125
6286,96.6875
6287,322.1015625
6288,224.859375
6289,352.3359375
6290,220.1640625
6291,117.2734375
6292,100.1796875
6293,333.4296875
6294,76.515625
6295,95.6953125
6296,229.8046875
6297,62.2109375
6298,94.7109375
6299,44.3828125
6300,430.546875
6301,106.765625
6302,157.5703125
6303,161.875
6304,191.7265625
6305,106.171875
6306,201.7421875
6307,231.84375
6308,156.0234375
6309,223.2734375
6310,147.34375
6311,277.7734375
6312,42.3515625
6313,184.28125
6314,121.0
6315,200.21875
6316,145.6328125
6317,122.4140625
6318,115.53125
6319,361.9921875
6320,40.4453125
6321,126.1640625
6322,272.953125
6323,130.8828125
6324,127.1171875
6325,112.625
6326,108.09375
6327,234.984375
6328,204.4609375
6329,106.59375
6330,102.09375
6331,246.7890625
6332,106.0546875
6333,81.90625
6334,99.3671875
6335,434.0078125
6336,195.9296875
6337,73.1640625
6338,98.9609375
6339,257.015625
6340,53.53125
6341,191.6640625
6342,147.6875
6343,197.7890625
6344,110.4296875
6345,181.6640625
6346,106.71875
6347,448.5234375
6348,125.5703125
6349,100.8359375
6350,156.3984375
6351,154.9921875
6352,69.015625
6353,123.8984375
6354,236.5625
6355,452.640625
6356,235.859375
6357,122.46875
6358,63.6796875
6359,111.0078125
6360,280.140625
6361,118.03125
6362,42.4453125
6363,114.2890625
6364,201.21875
6365,116.0390625
6366,52.8359375
6367,211.234375
6368,52.6953125
6369,124.4609375
6370,275.0546875
6371,117.6953125
6372,224.3515625
6373,244.4453125
6374,356.375
6375,-9.953125
6376,201.046875
6377,80.1796875
6378,147.125
6379,119.2578125
6380,114.1640625
6381,55.875
6382,124.03125
6383,65.6328125
6384,66.0
6385,151.7421875
6386,77.53125
6387,115.3203125
6388,430.2109375
6389,112.9375
6390,31.4921875
6391,102.0703125
6392,116.46875
6393,117.09375
6394,230.6328125
6395,285.75
6396,185.1796875
6397,199.265625
6398,211.7421875
6399,192.4140625
6400,261.4609375
6401,69.4296875
6402,110.8515625
6403,112.8125
6404,118.3515625
6405,106.0703125
6406,176.3828125
6407,66.9453125
6408,124.53125
6409,87.71875
6410,188.171875
6411,87.546875
6412,114.484375
6413,61.8671875
6414,138.8515625
6415,89.8125
6416,119.9921875
6417,162.5234375
6418,66.390625
6419,145.640625
6420,-48.34375
6421,45.8359375
6422,63.109375
6423,128.734375
6424,88.4609375
6425,83.6328125
6426,65.5625
6427,404.3828125
6428,270.859375
6429,72.5703125
6430,112.921875
6431,186.046875
6432,243.0546875
6433,123.546875
6434,98.53125
6435,118.2109375
6436,14.25
6437,157.140625
6438,93.5546875
6439,60.7890625
6440,141.671875
6441,95.640625
6442,70.796875
6443,246.5390625
6444,113.59375
6445,83.2890625
6446,121.8046875
6447,517.7734375
6448,157.1875
6449,52.9765625
6450,119.765625
6451,100.3203125
6452,118.171875
6453,181.078125
6454,109.125
6455,164.953125
6456,41.6171875
6457,162.15625
6458,164.4375
6459,92.421875
6460,110.46875
6461,189.625
6462,106.2421875
6463,230.984375
6464,267.828125
6465,363.96875
6466,160.640625
6467,131.75
6468,81.4375
6469,159.3359375
6470,163.0546875
6471,101.8203125
6472,282.890625
6473,141.6171875
6474,250.9609375
6475,184.0625
6476,200.8359375
6477,55.8125
6478,106.3125
6479,43.6953125
6480,113.328125
6481,170.1171875
6482,167.4765625
6483,335.6328125
6484,334.140625
6485,196.2265625
6486,274.9765625
6487,247.015625
6488,186.4765625
6489,115.1796875
6490,50.59375
6491,63.0546875
6492,182.484375
6493,124.53125
6494,101.21875
6495,85.203125
6496,161.625
6497,408.7421875
6498,350.375
6499,107.421875
6500,242.9375
6501,170.4296875
6502,278.578125
6503,105.5390625
6504,161.71875
6505,182.9296875
6506,362.9375
6507,167.265625
6508,115.0703125
6509,187.71875
6510,107.3671875
6511,56.6015625
6512,126.703125
6513,111.3671875
6514,60.015625
6515,87.625
6516,43.6171875
6517,223.78125
6518,108.5234375
6519,181.515625
6520,174.3125
6521,175.171875
6522,88.3515625
6523,82.3046875
6524,98.4765625
6525,61.6875
6526,74.0859375
6527,119.2578125
6528,81.578125
6529,117.0234375
6530,107.53125
6531,118.671875
6532,196.6328125
6533,268.4921875
6534,92.6640625
6535,259.8828125
6536,123.03125
6537,110.25
6538,73.2578125
6539,85.8046875
6540,201.7421875
6541,113.84375
6542,172.4609375
6543,180.4375
6544,612.2265625
6545,236.5
6546,92.3359375
6547,-37.7734375
6548,116.015625
6549,132.5546875
6550,146.359375
6551,190.7265625
6552,279.3125
6553,97.9375
6554,120.3046875
6555,12.34375
6556,101.203125
6557,117.546875
6558,127.921875
6559,268.59375
6560,107.984375
6561,226.0703125
6562,102.6328125
6563,104.0
6564,114.4375
6565,125.9609375
6566,112.0078125
6567,196.8046875
6568,183.1953125
6569,123.46875
6570,122.90625
6571,87.4921875
6572,136.875
6573,205.484375
6574,113.765625
6575,197.5234375
6576,152.953125
6577,268.375
6578,418.4453125
6579,113.5625
6580,79.8984375
6581,29.4609375
6582,77.9453125
6583,101.140625
6584,51.2109375
6585,126.828125
6586,139.65625
6587,110.6171875
6588,92.78125
6589,153.8359375
6590,324.3515625
6591,17.765625
6592,194.0078125
6593,119.1171875
6594,178.203125
6595,182.703125
6596,132.1640625
6597,121.46875
6598,197.1328125
6599,97.5390625
6600,117.8125
6601,315.9765625
6602,205.71875
6603,24.5546875
6604,197.765625
6605,101.2890625
6606,82.859375
6607,121.9140625
6608,205.1171875
6609,139.09375
6610,148.046875
6611,74.515625
6612,260.96875
6613,101.234375
6614,357.8359375
6615,96.75
6616,157.0078125
6617,74.8046875
6618,117.2734375
6619,-62.03125
6620,242.390625
6621,242.6328125
6622,164.4140625
6623,117.8984375
6624,188.0703125
6625,101.28125
6626,150.8125
6627,117.515625
6628,159.4140625
6629,106.3671875
6630,248.734375
6631,101.8515625
6632,-19.1328125
6633,160.6015625
6634,227.578125
6635,504.5703125
6636,358.8359375
6637,207.15625
6638,74.4921875
6639,122.5
6640,151.734375
6641,109.515625
6642,130.3125
6643,120.4453125
6644,116.6953125
6645,106.421875
6646,188.9609375
6647,145.9765625
6648,147.8671875
6649,81.4453125
6650,97.0078125
6651,201.4296875
6652,73.484375
6653,120.1328125
6654,123.6953125
6655,121.28125
6656,209.3515625
6657,166.8046875
6658,147.1015625
6659,236.0
6660,93.3125
6661,203.796875
6662,239.34375
6663,103.3984375
6664,109.171875
6665,98.0546875
6666,349.2265625
6667,206.375
6668,111.7109375
6669,358.9296875
6670,233.484375
6671,250.71875
6672,104.6328125
6673,142.6015625
6674,145.359375
6675,161.9609375
6676,29.2734375
6677,95.296875
6678,170.1015625
6679,209.484375
6680,219.21875
6681,114.703125
6682,202.578125
6683,78.1875
6684,115.4453125
6685,198.25
6686,166.8125
6687,81.9921875
6688,62.734375
6689,245.3203125
6690,102.0390625
6691,127.640625
6692,33.6953125
6693,116.7421875
6694,71.9453125
6695,70.328125
6696,157.09375
6697,113.1484375
6698,77.234375
6699,126.59375
6700,71.1640625
6701,236.7734375
6702,157.0859375
6703,203.0625
6704,119.8515625
6705,122.015625
6706,68.265625
6707,216.703125
6708,189.4453125
6709,164.7109375
6710,127.734375
6711,79.609375
6712,161.0234375
6713,90.1640625
6714,171.8828125
6715,251.4609375
6716,117.015625
6717,39.0546875
6718,117.5625
6719,28.625
6720,237.765625
6721,111.84375
6722,175.7734375
6723,167.6484375
6724,196.125
6725,209.625
6726,131.921875
6727,109.765625
6728,180.71875
6729,92.796875
6730,127.6640625
6731,119.1171875
6732,185.8984375
6733,217.5625
6734,95.234375
6735,155.609375
6736,203.59375
6737,164.5
6738,65.375
6739,109.2109375
6740,100.9921875
6741,115.953125
6742,79.546875
6743,125.3671875
6744,155.515625
6745,90.2890625
6746,81.8984375
6747,204.2890625
6748,178.28125
6749,189.4921875
6750,144.4453125
6751,85.6171875
6752,175.0625
6753,89.3125
6754,80.421875
6755,242.640625
6756,243.609375
6757,187.7109375
6758,121.90625
6759,204.0625
6760,100.9453125
6761,211.9609375
6762,205.71875
6763,105.0234375
6764,57.953125
6765,127.453125
6766,141.8671875
6767,105.8046875
6768,103.7421875
6769,282.9921875
6770,193.359375
6771,58.671875
6772,176.5859375
6773,262.6328125
6774,110.21875
6775,188.65625
6776,153.484375
6777,94.2890625
6778,343.0078125
6779,193.1328125
6780,57.828125
6781,65.3203125
6782,117.1953125
6783,148.5390625
6784,94.5859375
6785,80.3515625
6786,212.703125
6787,355.4453125
6788,243.2421875
6789,142.125
6790,227.9609375
6791,-19.5
6792,225.328125
6793,148.921875
6794,143.1171875
6795,190.359375
6796,171.78125
6797,200.765625
6798,307.4140625
6799,175.34375
6800,66.5703125
6801,193.78125
6802,108.2890625
6803,95.921875
6804,71.5390625
6805,188.4140625
6806,225.8203125
6807,78.84375
6808,153.0859375
6809,5.90625
6810,171.171875
6811,62.25
6812,63.71875
6813,109.0625
6814,74.875
6815,83.8984375
6816,15.453125
6817,488.78125
6818,183.0078125
6819,380.984375
6820,242.296875
6821,111.5546875
6822,121.8359375
6823,205.7890625
6824,243.8515625
6825,323.1953125
6826,457.0390625
6827,304.0859375
